,UserID,ItemID,Ratings,Timestamp
9947,737.0,1547.0,3.0,891666897.0
9948,632.0,1380.0,5.0,890151534.0
9949,652.0,1294.0,4.0,886891691.0
9950,906.0,1466.0,5.0,886250855.0
9951,917.0,672.0,4.0,880675377.0
9952,959.0,1411.0,2.0,891054843.0
9953,855.0,973.0,2.0,875640822.0
9954,917.0,1594.0,4.0,888033719.0
9955,730.0,1425.0,5.0,877322418.0
9956,719.0,762.0,2.0,881568959.0
9957,622.0,1424.0,4.0,880412368.0
9958,607.0,1422.0,4.0,888112643.0
9959,915.0,1487.0,4.0,879822921.0
9960,932.0,1418.0,1.0,877342485.0
9961,938.0,1451.0,2.0,879740649.0
9962,943.0,605.0,2.0,884066232.0
9963,636.0,1411.0,3.0,876299602.0
9964,701.0,1277.0,3.0,878560408.0
9965,594.0,1652.0,5.0,880160981.0
9966,800.0,860.0,4.0,876410695.0
9967,657.0,1612.0,4.0,876773300.0
9968,697.0,1142.0,4.0,879835275.0
9969,905.0,1278.0,2.0,889324835.0
9970,875.0,1506.0,5.0,879823156.0
9971,639.0,1515.0,5.0,879809385.0
9972,626.0,1337.0,3.0,880762258.0
9973,666.0,1547.0,4.0,891915476.0
9974,704.0,1576.0,5.0,884564725.0
9975,708.0,1478.0,3.0,881473365.0
9976,885.0,1157.0,2.0,881540473.0
9977,710.0,1678.0,5.0,880842112.0
9978,806.0,1505.0,3.0,879889827.0
9979,666.0,1185.0,4.0,891914068.0
9980,608.0,1535.0,5.0,891406603.0
9981,840.0,1237.0,4.0,877227947.0
9982,958.0,655.0,2.0,881477043.0
9983,850.0,1072.0,4.0,879115188.0
9984,675.0,1548.0,4.0,891846075.0
9985,894.0,1678.0,4.0,881818000.0
9986,970.0,1406.0,4.0,875508818.0
9987,743.0,238.0,5.0,879915865.0
9988,751.0,1465.0,4.0,880008431.0
9989,768.0,1498.0,4.0,888917685.0
9990,784.0,539.0,4.0,881800779.0
9991,768.0,1428.0,4.0,886307681.0
9992,595.0,268.0,1.0,885918112.0
9993,766.0,1495.0,3.0,892447458.0
9994,599.0,1062.0,4.0,891401328.0
9995,622.0,1634.0,3.0,880424802.0
9996,666.0,1415.0,4.0,891912877.0
9997,680.0,808.0,3.0,885116469.0
9998,677.0,1192.0,4.0,879107813.0
9999,704.0,737.0,5.0,884565522.0
10000,697.0,971.0,3.0,879851738.0
10001,940.0,1484.0,4.0,883695997.0
10002,621.0,965.0,4.0,880893303.0
10003,695.0,1395.0,3.0,886676030.0
10004,721.0,665.0,3.0,875678105.0
10005,595.0,1510.0,2.0,885914371.0
10006,626.0,748.0,2.0,883996076.0
10007,627.0,1573.0,2.0,877468138.0
10008,640.0,1458.0,4.0,880721786.0
10009,885.0,1618.0,4.0,881540287.0
10010,822.0,1441.0,1.0,883191607.0
10011,598.0,1589.0,4.0,876635211.0
10012,658.0,572.0,5.0,875686706.0
10013,778.0,769.0,1.0,881429566.0
10014,766.0,1458.0,4.0,891401431.0
10015,688.0,1549.0,2.0,892067002.0
10016,703.0,1455.0,3.0,875322230.0
10017,721.0,429.0,4.0,876028169.0
10018,941.0,854.0,4.0,888571585.0
10019,840.0,1539.0,3.0,877229355.0
10020,992.0,1693.0,3.0,879730457.0
10021,909.0,1539.0,3.0,891807523.0
10022,778.0,1688.0,5.0,878549557.0
10023,620.0,1641.0,4.0,885846617.0
10024,766.0,1198.0,4.0,892704247.0
10025,676.0,1417.0,3.0,880943701.0
10026,646.0,796.0,5.0,891548589.0
10027,987.0,1006.0,4.0,891073169.0
10028,908.0,880.0,1.0,876012966.0
10029,629.0,1645.0,4.0,877855534.0
10030,621.0,1470.0,4.0,880893710.0
10031,724.0,1383.0,4.0,875159427.0
10032,930.0,1579.0,3.0,884516898.0
10033,862.0,1584.0,2.0,879391126.0
10034,607.0,922.0,3.0,888114471.0
10035,855.0,646.0,1.0,888766733.0
10036,872.0,1491.0,4.0,880336502.0
10037,595.0,1179.0,4.0,885912868.0
10038,941.0,1194.0,5.0,888573957.0
10039,906.0,1598.0,3.0,892089632.0
10040,897.0,1650.0,5.0,880785034.0
10041,987.0,1076.0,5.0,882766861.0
10042,994.0,1277.0,3.0,883970671.0
10043,766.0,502.0,3.0,892703357.0
10044,724.0,869.0,3.0,875160804.0
10045,595.0,523.0,1.0,885915936.0
10046,852.0,1193.0,5.0,877766757.0
10047,793.0,1459.0,3.0,878363843.0
10048,856.0,1681.0,4.0,888472099.0
10049,620.0,968.0,4.0,885846816.0
10050,594.0,1221.0,4.0,879813941.0
10051,925.0,1410.0,4.0,884418621.0
10052,929.0,1424.0,4.0,877687545.0
10053,608.0,1677.0,5.0,891406636.0
10054,957.0,1605.0,4.0,876343857.0
10055,982.0,1215.0,5.0,880500607.0
10056,865.0,1225.0,4.0,880225762.0
10057,883.0,1289.0,3.0,880494402.0
10058,988.0,1319.0,4.0,880327072.0
10059,750.0,952.0,2.0,878457203.0
10060,957.0,744.0,1.0,884324429.0
10061,982.0,1636.0,5.0,880500671.0
10062,720.0,1114.0,4.0,892070041.0
10063,682.0,1215.0,5.0,884864091.0
10064,595.0,197.0,1.0,885917102.0
10065,885.0,1225.0,5.0,881538422.0
10066,916.0,1478.0,4.0,883818190.0
10067,829.0,1398.0,4.0,891402776.0
10068,799.0,473.0,1.0,884508957.0
10069,606.0,1612.0,3.0,881257570.0
10070,824.0,688.0,4.0,886416315.0
10071,878.0,1130.0,3.0,879639019.0
10072,608.0,1407.0,4.0,891406307.0
10073,941.0,992.0,4.0,888574580.0
10074,901.0,1688.0,5.0,886048628.0
10075,653.0,1478.0,4.0,882020547.0
10076,942.0,681.0,4.0,884673258.0
10077,915.0,1198.0,4.0,879822803.0
10078,982.0,1601.0,5.0,880498999.0
10079,793.0,1506.0,4.0,875872288.0
10080,695.0,1619.0,3.0,886691505.0
10081,984.0,1649.0,4.0,878094560.0
10082,987.0,815.0,1.0,886670504.0
10083,666.0,1016.0,4.0,891913938.0
10084,687.0,1506.0,4.0,891382669.0
10085,710.0,868.0,3.0,881100661.0
10086,705.0,1130.0,3.0,879886760.0
10087,879.0,1406.0,4.0,891757692.0
10088,696.0,1357.0,3.0,885336066.0
10089,713.0,1452.0,5.0,875702135.0
10090,776.0,647.0,3.0,888472451.0
10091,883.0,1072.0,5.0,881380344.0
10092,641.0,1405.0,3.0,886821495.0
10093,595.0,1176.0,1.0,885915294.0
10094,611.0,1322.0,5.0,880455865.0
10095,673.0,894.0,4.0,888115787.0
10096,775.0,1208.0,4.0,879907937.0
10097,840.0,477.0,4.0,877229969.0
10098,767.0,506.0,5.0,880558541.0
10099,701.0,1565.0,4.0,878560059.0
10100,654.0,1182.0,4.0,875317059.0
10101,688.0,1495.0,5.0,892067542.0
10102,652.0,1228.0,4.0,886891928.0
10103,595.0,1130.0,1.0,885914657.0
10104,674.0,1192.0,3.0,880243602.0
10105,800.0,771.0,4.0,876411149.0
10106,601.0,1504.0,5.0,882717848.0
10107,993.0,1307.0,4.0,891720228.0
10108,607.0,608.0,3.0,890099309.0
10109,987.0,1430.0,4.0,881883046.0
10110,786.0,1484.0,4.0,891912460.0
10111,762.0,1579.0,4.0,883944613.0
10112,822.0,1190.0,4.0,883194564.0
10113,977.0,1491.0,5.0,875154013.0
10114,756.0,1410.0,3.0,880972786.0
10115,799.0,1233.0,2.0,884508153.0
10116,983.0,1575.0,1.0,885640708.0
10117,799.0,1398.0,4.0,884478807.0
10118,800.0,898.0,4.0,884498655.0
10119,615.0,1451.0,2.0,879809062.0
10120,611.0,864.0,4.0,880359215.0
10121,609.0,1644.0,5.0,877767915.0
10122,601.0,1298.0,3.0,882712604.0
10123,849.0,1613.0,4.0,879892590.0
10124,752.0,1406.0,3.0,884902549.0
10125,687.0,1636.0,4.0,891384363.0
10126,995.0,1621.0,3.0,876004065.0
10127,731.0,944.0,1.0,891820117.0
10128,669.0,998.0,3.0,877564613.0
10129,607.0,1435.0,4.0,888114471.0
10130,891.0,1406.0,4.0,880931078.0
10131,855.0,1697.0,3.0,875639732.0
10132,738.0,1578.0,2.0,880159707.0
10133,721.0,1492.0,5.0,875678801.0
10134,724.0,1273.0,5.0,884190655.0
10135,980.0,769.0,1.0,880036999.0
10136,601.0,468.0,3.0,882719001.0
10137,856.0,744.0,4.0,888473806.0
10138,897.0,1229.0,4.0,880785091.0
10139,989.0,1305.0,2.0,892273519.0
10140,634.0,1264.0,5.0,889226102.0
10141,724.0,1686.0,4.0,891348117.0
10142,607.0,1564.0,5.0,889923220.0
10143,702.0,1503.0,4.0,884551406.0
10144,865.0,956.0,4.0,880225782.0
10145,725.0,1672.0,4.0,880682699.0
10146,764.0,1168.0,2.0,890485085.0
10147,881.0,614.0,4.0,875143306.0
10148,951.0,1277.0,2.0,888435897.0
10149,784.0,1332.0,2.0,880601468.0
10150,750.0,1343.0,4.0,878460085.0
10151,746.0,1524.0,3.0,886840938.0
10152,750.0,1677.0,4.0,878458669.0
10153,654.0,1490.0,4.0,875315870.0
10154,689.0,1371.0,4.0,884732074.0
10155,870.0,1337.0,3.0,876618951.0
10156,611.0,1196.0,4.0,880456002.0
10157,843.0,398.0,5.0,875181873.0
10158,745.0,952.0,1.0,883583800.0
10159,853.0,1355.0,4.0,885962210.0
10160,885.0,1611.0,5.0,881540219.0
10161,768.0,1239.0,5.0,888917733.0
10162,677.0,987.0,4.0,879107469.0
10163,908.0,952.0,3.0,893023961.0
10164,672.0,1455.0,4.0,885412873.0
10165,724.0,1555.0,3.0,875160862.0
10166,653.0,1382.0,3.0,882021733.0
10167,883.0,1644.0,5.0,881379977.0
10168,751.0,952.0,3.0,879939756.0
10169,993.0,1158.0,4.0,892500019.0
10170,875.0,1699.0,4.0,879822869.0
10171,595.0,979.0,1.0,885915530.0
10172,963.0,1505.0,5.0,881284044.0
10173,993.0,1101.0,1.0,891722030.0
10174,674.0,1021.0,3.0,880245111.0
10175,766.0,1177.0,4.0,892702311.0
10176,813.0,1504.0,4.0,879833677.0
10177,687.0,1227.0,3.0,891398398.0
10178,692.0,1089.0,4.0,888107141.0
10179,754.0,1331.0,3.0,885292880.0
10180,900.0,710.0,3.0,891743598.0
10181,737.0,1601.0,3.0,891667147.0
10182,713.0,1432.0,4.0,888545340.0
10183,599.0,1501.0,3.0,891401066.0
10184,646.0,1653.0,4.0,891585280.0
10185,646.0,1551.0,5.0,891584668.0
10186,622.0,1646.0,4.0,880425146.0
10187,664.0,962.0,1.0,878125513.0
10188,721.0,580.0,3.0,891577359.0
10189,686.0,1122.0,4.0,878255933.0
10190,639.0,1045.0,3.0,879808516.0
10191,808.0,1398.0,5.0,881734659.0
10192,621.0,1220.0,5.0,885431471.0
10193,647.0,1429.0,2.0,891770737.0
10194,775.0,257.0,4.0,879908948.0
10195,621.0,1602.0,5.0,880892711.0
10196,945.0,1295.0,1.0,878544304.0
10197,814.0,761.0,5.0,879391699.0
10198,829.0,1356.0,3.0,891403059.0
10199,706.0,693.0,4.0,878187931.0
10200,598.0,1445.0,4.0,876635118.0
10201,908.0,1237.0,4.0,876024793.0
10202,765.0,1503.0,5.0,890023436.0
10203,915.0,1606.0,3.0,883364136.0
10204,962.0,1448.0,5.0,892797737.0
10205,826.0,1424.0,5.0,886802032.0
10206,905.0,1112.0,3.0,879566970.0
10207,909.0,1216.0,4.0,891807147.0
10208,626.0,1505.0,3.0,881307040.0
10209,679.0,1509.0,3.0,879808535.0
10210,646.0,1487.0,5.0,891585330.0
10211,906.0,1612.0,3.0,892090112.0
10212,701.0,750.0,2.0,878246318.0
10213,870.0,1667.0,5.0,876620257.0
10214,625.0,939.0,3.0,886990301.0
10215,692.0,1519.0,4.0,888107265.0
10216,707.0,1286.0,4.0,889274746.0
10217,655.0,1040.0,5.0,885361588.0
10218,952.0,1528.0,5.0,879802961.0
10219,981.0,1008.0,3.0,885781010.0
10220,977.0,1629.0,3.0,875157469.0
10221,891.0,1259.0,2.0,880950803.0
10222,999.0,1450.0,4.0,875333876.0
10223,908.0,723.0,2.0,886811664.0
10224,785.0,1442.0,3.0,891802733.0
10225,826.0,751.0,5.0,886881899.0
10226,852.0,1537.0,4.0,877389572.0
10227,980.0,1605.0,3.0,880037351.0
10228,621.0,1565.0,4.0,880893056.0
10229,656.0,1022.0,2.0,885181535.0
10230,919.0,1576.0,3.0,876902764.0
10231,630.0,1491.0,5.0,879803631.0
10232,756.0,1628.0,4.0,880975535.0
10233,611.0,1117.0,2.0,880456209.0
10234,603.0,1506.0,3.0,885717518.0
10235,766.0,1504.0,3.0,892448080.0
10236,786.0,1668.0,4.0,893036419.0
10237,915.0,1543.0,3.0,879822570.0
10238,905.0,932.0,1.0,889324442.0
10239,675.0,1242.0,3.0,891847047.0
10240,617.0,1059.0,4.0,891560948.0
10241,958.0,866.0,1.0,881478933.0
10242,940.0,1041.0,4.0,883695032.0
10243,905.0,1539.0,3.0,879564468.0
10244,812.0,1308.0,5.0,875441578.0
10245,900.0,1367.0,3.0,891742698.0
10246,756.0,1491.0,4.0,880973655.0
10247,693.0,1185.0,4.0,876049041.0
10248,751.0,1676.0,4.0,880008476.0
10249,891.0,1291.0,2.0,880940090.0
10250,954.0,1373.0,4.0,883979626.0
10251,692.0,1234.0,5.0,888106557.0
10252,716.0,1414.0,4.0,885696897.0
10253,763.0,1187.0,5.0,879744498.0
10254,724.0,520.0,2.0,878303476.0
10255,652.0,1455.0,4.0,886890935.0
10256,852.0,661.0,2.0,877383954.0
10257,896.0,1154.0,1.0,888833661.0
10258,608.0,1521.0,5.0,891407116.0
10259,951.0,1158.0,2.0,888435266.0
10260,622.0,1399.0,3.0,892751011.0
10261,859.0,820.0,1.0,886816017.0
10262,637.0,954.0,4.0,891863800.0
10263,717.0,1293.0,3.0,879666037.0
10264,714.0,1623.0,3.0,877901171.0
10265,960.0,1367.0,4.0,889409572.0
10266,721.0,1450.0,3.0,875617429.0
10267,896.0,474.0,3.0,888833517.0
10268,935.0,1652.0,5.0,879585859.0
10269,686.0,1578.0,1.0,878255235.0
10270,993.0,1186.0,2.0,891719291.0
10271,994.0,1214.0,4.0,883969597.0
10272,944.0,1499.0,4.0,893278774.0
10273,761.0,999.0,5.0,889547714.0
10274,942.0,1154.0,2.0,892610360.0
10275,861.0,1454.0,4.0,879906388.0
10276,658.0,1217.0,4.0,875687915.0
10277,993.0,1296.0,5.0,891721117.0
10278,687.0,1631.0,5.0,891384363.0
10279,701.0,1519.0,3.0,878245649.0
10280,707.0,1684.0,2.0,889275669.0
10281,785.0,1515.0,4.0,891804736.0
10282,657.0,1046.0,5.0,876775176.0
10283,601.0,1169.0,3.0,882711134.0
10284,653.0,1409.0,5.0,882020916.0
10285,862.0,1181.0,5.0,879392213.0
10286,751.0,1429.0,4.0,879939691.0
10287,826.0,1503.0,5.0,886802717.0
10288,773.0,1681.0,4.0,879403601.0
10289,714.0,1699.0,4.0,876889869.0
10290,594.0,1036.0,2.0,884999143.0
10291,808.0,1443.0,4.0,881735762.0
10292,626.0,1484.0,5.0,880763167.0
10293,993.0,1070.0,5.0,891720511.0
10294,977.0,1509.0,3.0,878185283.0
10295,917.0,1699.0,4.0,880675073.0
10296,607.0,1669.0,4.0,888114082.0
10297,639.0,1688.0,4.0,879809384.0
10298,987.0,834.0,3.0,882509984.0
10299,896.0,949.0,4.0,888810507.0
10300,691.0,307.0,2.0,877738553.0
10301,666.0,1378.0,3.0,891912754.0
10302,990.0,1265.0,5.0,878257431.0
10303,744.0,836.0,4.0,882519793.0
10304,999.0,1615.0,3.0,875441350.0
10305,666.0,1360.0,3.0,891912434.0
10306,870.0,1414.0,5.0,875321409.0
10307,619.0,1066.0,3.0,893065042.0
10308,765.0,1512.0,4.0,890023789.0
10309,705.0,1382.0,5.0,879885180.0
10310,990.0,994.0,4.0,878256847.0
10311,721.0,1579.0,4.0,875665878.0
10312,656.0,855.0,3.0,885267961.0
10313,630.0,1688.0,4.0,879803539.0
10314,807.0,1147.0,4.0,889494442.0
10315,724.0,1129.0,2.0,875160288.0
10316,653.0,859.0,3.0,882020939.0
10317,883.0,814.0,5.0,880492583.0
10318,595.0,1490.0,5.0,885915294.0
10319,910.0,1683.0,4.0,891752891.0
10320,733.0,1015.0,3.0,879339148.0
10321,732.0,1442.0,2.0,876881845.0
10322,675.0,1593.0,2.0,891847272.0
10323,734.0,1387.0,4.0,892624875.0
10324,905.0,1132.0,4.0,879564764.0
10325,936.0,1485.0,5.0,890106084.0
10326,627.0,1215.0,4.0,877466921.0
10327,726.0,1381.0,5.0,879312549.0
10328,697.0,702.0,3.0,879912605.0
10329,702.0,1487.0,3.0,884551300.0
10330,646.0,964.0,5.0,891586738.0
10331,941.0,1560.0,1.0,888574615.0
10332,711.0,1015.0,4.0,877157543.0
10333,646.0,1621.0,2.0,891585444.0
10334,656.0,1426.0,2.0,885267938.0
10335,692.0,958.0,4.0,888107342.0
10336,855.0,1662.0,3.0,888766917.0
10337,710.0,1177.0,3.0,880841905.0
10338,812.0,1068.0,5.0,875439751.0
10339,674.0,1495.0,4.0,880243677.0
10340,622.0,758.0,3.0,880424968.0
10341,640.0,1037.0,4.0,880724058.0
10342,627.0,1680.0,2.0,877466921.0
10343,687.0,1035.0,4.0,891396493.0
10344,780.0,1414.0,5.0,881565833.0
10345,714.0,1064.0,3.0,877901355.0
10346,793.0,1698.0,3.0,878190940.0
10347,773.0,1594.0,3.0,879403945.0
10348,761.0,644.0,5.0,889548211.0
10349,913.0,1517.0,4.0,880243904.0
10350,714.0,1643.0,5.0,877901589.0
10351,975.0,1273.0,4.0,886220229.0
10352,756.0,1146.0,3.0,880976903.0
10353,908.0,1527.0,3.0,876024705.0
10354,708.0,1400.0,4.0,877996309.0
10355,668.0,821.0,4.0,888284555.0
10356,666.0,1518.0,3.0,891913963.0
10357,705.0,672.0,5.0,879887726.0
10358,658.0,1600.0,5.0,875352377.0
10359,942.0,1639.0,5.0,884673441.0
10360,613.0,1412.0,3.0,886852555.0
10361,654.0,1016.0,4.0,875317099.0
10362,619.0,786.0,1.0,893065938.0
10363,607.0,1326.0,3.0,890099872.0
10364,595.0,1235.0,1.0,885917006.0
10365,731.0,635.0,5.0,891816061.0
10366,764.0,1086.0,5.0,890484505.0
10367,611.0,1602.0,4.0,880359434.0
10368,645.0,1364.0,4.0,879854699.0
10369,646.0,1382.0,3.0,891585535.0
10370,720.0,1008.0,3.0,892069153.0
10371,608.0,1424.0,4.0,891407219.0
10372,766.0,771.0,1.0,891596269.0
10373,745.0,1245.0,2.0,883585015.0
10374,685.0,1192.0,4.0,880167627.0
10375,664.0,1546.0,5.0,878125807.0
10376,673.0,779.0,4.0,888116198.0
10377,957.0,1525.0,2.0,876349474.0
10378,653.0,1414.0,3.0,882020224.0
10379,708.0,1506.0,4.0,881473612.0
10380,790.0,1518.0,5.0,888104402.0
10381,680.0,1603.0,5.0,885119116.0
10382,661.0,930.0,4.0,891403065.0
10383,987.0,1504.0,4.0,882508722.0
10384,714.0,1505.0,4.0,877902788.0
10385,835.0,1368.0,4.0,879893842.0
10386,756.0,1069.0,4.0,880974930.0
10387,995.0,1282.0,3.0,876089386.0
10388,913.0,611.0,3.0,880244395.0
10389,944.0,1484.0,4.0,893045055.0
10390,913.0,1627.0,3.0,880245253.0
10391,605.0,1528.0,5.0,884131211.0
10392,654.0,1027.0,3.0,875319952.0
10393,779.0,1469.0,4.0,875614529.0
10394,720.0,1490.0,2.0,892068555.0
10395,836.0,1367.0,5.0,889769553.0
10396,627.0,470.0,3.0,877479483.0
10397,646.0,747.0,3.0,891586378.0
10398,724.0,1229.0,4.0,875154827.0
10399,849.0,1016.0,3.0,879893019.0
10400,613.0,1028.0,2.0,886849857.0
10401,646.0,995.0,4.0,891585717.0
10402,620.0,1678.0,4.0,885846504.0
10403,617.0,1275.0,4.0,891561351.0
10404,697.0,1499.0,5.0,879835743.0
10405,806.0,1502.0,3.0,879890191.0
10406,848.0,1549.0,4.0,880516905.0
10407,658.0,1177.0,4.0,875688024.0
10408,812.0,1484.0,5.0,875443470.0
10409,898.0,1536.0,3.0,889171172.0
10410,607.0,1014.0,4.0,890097355.0
10411,861.0,1192.0,4.0,879906425.0
10412,909.0,1374.0,3.0,891806415.0
10413,692.0,1462.0,5.0,888105013.0
10414,766.0,1679.0,3.0,892703212.0
10415,732.0,1517.0,4.0,875677753.0
10416,657.0,1570.0,3.0,876772053.0
10417,774.0,1672.0,4.0,884257492.0
10418,816.0,505.0,3.0,890278104.0
10419,594.0,877.0,3.0,879908317.0
10420,849.0,1116.0,3.0,879893205.0
10421,826.0,470.0,1.0,886883380.0
10422,891.0,1382.0,4.0,880940850.0
10423,943.0,1436.0,2.0,884064842.0
10424,699.0,1103.0,3.0,882443372.0
10425,602.0,1501.0,4.0,876089718.0
10426,766.0,961.0,3.0,892704160.0
10427,724.0,229.0,2.0,878303117.0
10428,626.0,885.0,4.0,880761838.0
10429,682.0,1463.0,5.0,884862882.0
10430,837.0,1414.0,3.0,891588147.0
10431,794.0,818.0,1.0,888548219.0
10432,599.0,1565.0,1.0,891401089.0
10433,637.0,681.0,5.0,891864584.0
10434,721.0,1583.0,5.0,875665369.0
10435,664.0,1008.0,3.0,878125807.0
10436,697.0,1122.0,2.0,879853016.0
10437,908.0,493.0,3.0,876275349.0
10438,938.0,1036.0,4.0,879744249.0
10439,999.0,1609.0,5.0,877260806.0
10440,768.0,953.0,3.0,888918127.0
10441,802.0,1503.0,4.0,884576370.0
10442,595.0,1008.0,5.0,885915347.0
10443,699.0,1604.0,5.0,882444409.0
10444,784.0,1628.0,2.0,882090060.0
10445,704.0,1496.0,5.0,884567795.0
10446,712.0,1636.0,5.0,886742535.0
10447,910.0,736.0,5.0,891754013.0
10448,724.0,894.0,4.0,875155637.0
10449,637.0,1330.0,3.0,891868439.0
10450,805.0,283.0,3.0,877614730.0
10451,915.0,1132.0,3.0,879823408.0
10452,655.0,1454.0,4.0,885362326.0
10453,613.0,1239.0,5.0,886851923.0
10454,978.0,1582.0,4.0,879256153.0
10455,906.0,1154.0,3.0,892091466.0
10456,951.0,1589.0,2.0,888436856.0
10457,637.0,1354.0,4.0,891861916.0
10458,779.0,688.0,4.0,875612645.0
10459,928.0,1604.0,5.0,880405373.0
10460,908.0,1647.0,3.0,876024562.0
10461,742.0,827.0,5.0,886069232.0
10462,875.0,1123.0,2.0,893207482.0
10463,621.0,1178.0,5.0,880892923.0
10464,852.0,1693.0,5.0,877385224.0
10465,779.0,1435.0,3.0,875614417.0
10466,688.0,1107.0,5.0,892067157.0
10467,951.0,1605.0,2.0,888435201.0
10468,819.0,343.0,1.0,879330410.0
10469,770.0,1174.0,3.0,880853329.0
10470,984.0,1382.0,5.0,878086277.0
10471,766.0,1615.0,2.0,892703022.0
10472,816.0,1058.0,4.0,890277616.0
10473,876.0,1150.0,4.0,890655815.0
10474,919.0,1418.0,5.0,876901789.0
10475,670.0,672.0,4.0,876913123.0
10476,630.0,1462.0,4.0,879803539.0
10477,915.0,1257.0,4.0,879822752.0
10478,752.0,1376.0,4.0,884902676.0
10479,598.0,1220.0,5.0,876635376.0
10480,735.0,1290.0,4.0,875688803.0
10481,823.0,1430.0,1.0,880498622.0
10482,608.0,686.0,3.0,891406375.0
10483,938.0,569.0,3.0,879743417.0
10484,601.0,958.0,4.0,882709014.0
10485,744.0,1512.0,5.0,882532729.0
10486,726.0,987.0,5.0,879313607.0
10487,611.0,1208.0,5.0,880455114.0
10488,664.0,1633.0,4.0,878125136.0
10489,595.0,1117.0,1.0,885914282.0
10490,935.0,1118.0,3.0,879584872.0
10491,930.0,1503.0,4.0,884517639.0
10492,913.0,1291.0,3.0,880245297.0
10493,608.0,1381.0,5.0,891405555.0
10494,769.0,1295.0,4.0,880334779.0
10495,637.0,1555.0,1.0,891866759.0
10496,938.0,626.0,4.0,879744469.0
10497,687.0,1566.0,5.0,891381882.0
10498,611.0,1600.0,5.0,880283871.0
10499,617.0,1225.0,2.0,891561307.0
10500,840.0,1676.0,5.0,877137859.0
10501,942.0,1472.0,5.0,884673441.0
10502,826.0,1129.0,1.0,886883465.0
10503,699.0,1547.0,3.0,882443913.0
10504,778.0,433.0,3.0,878551343.0
10505,906.0,1026.0,3.0,892091918.0
10506,842.0,1064.0,4.0,880502702.0
10507,622.0,1612.0,4.0,880414578.0
10508,668.0,766.0,2.0,888307056.0
10509,905.0,1697.0,1.0,879562051.0
10510,917.0,1583.0,5.0,880675170.0
10511,801.0,1415.0,4.0,884151049.0
10512,619.0,1687.0,4.0,893064615.0
10513,919.0,1105.0,4.0,876902607.0
10514,593.0,1267.0,4.0,875485223.0
10515,944.0,1406.0,4.0,893044226.0
10516,607.0,864.0,4.0,890097065.0
10517,840.0,1007.0,5.0,877138363.0
10518,666.0,855.0,2.0,891913037.0
10519,915.0,1172.0,4.0,879823029.0
10520,812.0,487.0,2.0,875443017.0
10521,689.0,1685.0,5.0,885331306.0
10522,882.0,1172.0,4.0,875752684.0
10523,982.0,1681.0,3.0,880498752.0
10524,595.0,1514.0,5.0,885915346.0
10525,640.0,1449.0,5.0,880722485.0
10526,757.0,1189.0,5.0,880357387.0
10527,882.0,1482.0,5.0,875753556.0
10528,591.0,1635.0,4.0,881476947.0
10529,709.0,427.0,2.0,875455804.0
10530,903.0,1621.0,5.0,884606987.0
10531,670.0,1008.0,5.0,876915202.0
10532,799.0,1030.0,4.0,884480843.0
10533,948.0,855.0,5.0,883290655.0
10534,678.0,1688.0,4.0,887682116.0
10535,797.0,1693.0,3.0,880802608.0
10536,686.0,1463.0,5.0,878254391.0
10537,872.0,735.0,3.0,880336449.0
10538,621.0,1283.0,5.0,880893964.0
10539,936.0,1224.0,1.0,890108456.0
10540,701.0,1518.0,3.0,878560209.0
10541,918.0,1173.0,3.0,879137649.0
10542,672.0,1277.0,4.0,885414475.0
10543,988.0,1298.0,5.0,880328996.0
10544,688.0,995.0,5.0,892066723.0
10545,750.0,539.0,4.0,883631545.0
10546,751.0,1645.0,5.0,879940501.0
10547,855.0,937.0,4.0,875639217.0
10548,598.0,936.0,3.0,876635155.0
10549,819.0,324.0,1.0,879331337.0
10550,951.0,1577.0,1.0,888436365.0
10551,601.0,1667.0,3.0,882713112.0
10552,679.0,1502.0,4.0,879808096.0
10553,995.0,1271.0,3.0,876005599.0
10554,731.0,1580.0,1.0,891815096.0
10555,972.0,1132.0,4.0,882325317.0
10556,685.0,1462.0,5.0,880189173.0
10557,805.0,1049.0,5.0,875804853.0
10558,915.0,626.0,3.0,883364209.0
10559,881.0,1518.0,4.0,875149473.0
10560,995.0,1315.0,4.0,876004355.0
10561,908.0,1149.0,2.0,876275052.0
10562,921.0,960.0,4.0,891640040.0
10563,726.0,1406.0,3.0,879312549.0
10564,774.0,1676.0,4.0,884257649.0
10565,909.0,1526.0,5.0,891807260.0
10566,778.0,1608.0,3.0,878550802.0
10567,595.0,1622.0,2.0,885917215.0
10568,655.0,976.0,5.0,885361309.0
10569,842.0,1618.0,5.0,880502568.0
10570,596.0,1013.0,3.0,884158635.0
10571,819.0,1597.0,1.0,879330756.0
10572,593.0,1495.0,4.0,875413541.0
10573,940.0,1503.0,4.0,883694790.0
10574,628.0,1259.0,4.0,877237682.0
10575,982.0,734.0,2.0,880500569.0
10576,620.0,1048.0,3.0,885846411.0
10577,914.0,1373.0,4.0,879938388.0
10578,984.0,1539.0,5.0,878094560.0
10579,879.0,1069.0,4.0,891756162.0
10580,766.0,680.0,4.0,892447060.0
10581,786.0,1217.0,4.0,891912142.0
10582,724.0,891.0,2.0,875345415.0
10583,704.0,1583.0,3.0,884564911.0
10584,602.0,1277.0,5.0,876027489.0
10585,703.0,1491.0,4.0,875607705.0
10586,721.0,1476.0,4.0,882737931.0
10587,648.0,1466.0,4.0,884658719.0
